book_name,chapter,chapter_summary
2 Korintus,7,"Tema utama pasal ini adalah bahwa penderitaan yang dikehendaki Allah menghasilkan pertobatan yang membawa keselamatan dan kekudusan, seperti yang terjadi pada gereja yang bertobat setelah kesedihan akibat surat Paulus. Konteksnya adalah Paulus yang bersukacita karena gereja tersebut tidak mengecewakan dengan sikap bertobat yang dihasilkan dari kehendak Allah."
2 Korintus,8,"Tema utama pasal ini adalah keberanian jemaat Makedonia dalam memberikan kasih karunia secara berlebihan meskipun miskin, yang menjadi contoh bagi komunitas Kristen untuk saling mendukung melalui pemberian yang tulus dan berimbang. Konteksnya adalah upaya Paulus dan timnya untuk memastikan keberlanjutan pelayanan kasih melalui pengunjungan Titus dan penyelesaian kebutuhan gereja, serta menghindari kritik dengan menunjukkan kerelaan dalam memberi."
2 Korintus,9,"Tema utama pasal ini adalah pentingnya memberikan dengan sukacita dan kepercayaan kepada orang-orang kudus, yang tidak hanya memenuhi kebutuhan fisik tetapi juga menghasilkan keberkahan dan syukur kepada Allah. Konteksnya adalah Paulus mendorong jemaat Korintus untuk bersiap memberikan sebelum orang Makedonia datang, agar tidak terjadi kekurangan persiapan yang berpotensi menyebabkan rasa malu dalam keyakinan mereka."
2 Korintus,10,"Tema utama pasal ini adalah Paulus menekankan perjuangan rohani dengan senjata Allah yang mengalahkan kekuatan duniawi, sekaligus menekankan keberanian tanpa bermegah dan keadilan dalam iman tanpa membandingkan diri dengan orang yang memuji diri sendiri. Konteksnya adalah Paulus berbicara kepada komunitas yang mungkin cenderung berpikir duniawi, meminta mereka untuk tetap berpegang pada iman Kristus dan menghindari kebanggaan diri dalam pelayanan."
2 Korintus,11,"Tema utama surat ini adalah Paulus mempertahankan keaslian dirinya sebagai rasul yang tidak tergoyahkan di hadapan tekanan dari rasul palsu, sekaligus menekankan keberanian jemaat Korintus untuk sabar menghadapi kebodohan dan penderitaan yang ia alami. Konteksnya adalah surat Paulus kepada jemaat Korintus yang sedang berhadapan dengan tekanan ajaran palsu dan penggangguan kesatuan iman, sementara Paulus juga mengungkapkan pengalaman penderitaan yang ia alami sebagai komitmen untuk melayani jemaat."
2 Korintus,12,"Tema utama pasal ini adalah ketergantungan Paulus pada kelemahan dan kasih karunia Allah sebagai sumber kekuatan, bukan kebanggaan diri. Konteksnya meliputi perjuangan Paulus menghadapi duri dalam daging (penggoda Iblis) dan kekhawatirannya terhadap potensi perselisihan serta keangkuhan dalam komunitas gereja jika tidak dijaga dengan kesabaran dan kasih."
2 Korintus,13,"Surat ini merupakan pesan ketiga Paulus kepada jemaat Korintus untuk memastikan mereka tetap teguh dalam iman dan berusaha menjadi sempurna melalui kekuatan Kristus yang tidak lemah. Ia menekankan bahwa meskipun Paulus sendiri lemah, kekuatan Allah akan melindungi mereka dari ujian dan mencegah ia harus bertindak keras saat kembali, sehingga jemaat dapat hidup dalam persekutuan kasih dan damai sejahtera."
2 Petrus,1,"Tema utama pasal ini adalah upaya umat Kristiani untuk tetap teguh dalam iman melalui kebajikan, pengetahuan, dan kasih karunia guna menghindari kegagalan rohani dan memperoleh hak masuk Kerajaan kekal. Konteksnya adalah nasehat Simon Petrus kepada umat awal yang telah menerima iman, dengan penekanan pada pentingnya konsistensi dalam hidup beriman dan mengingat janji Yesus Kristus sebagai Juruselamat."
2 Petrus,2,"Tema utama pasal ini adalah peringatan tentang kehadiran guru-guru palsu yang menyebar ajaran sesat dan menyangkal Penguasa yang telah menebus, serta konsekuensi kebinasaan bagi mereka yang mengikuti hawa nafsu dan meninggalkan jalan kebenaran. Konteksnya mengacu pada Kitab 2 Petrus yang menggunakan contoh sejarah seperti Sodom, Nuh, dan Lot untuk menunjukkan bahwa orang jahat akan dihukum sementara orang saleh akan diselamatkan pada hari penghakiman."
2 Petrus,3,"Tema utama pasal ini adalah peringatan tentang kedatangan Tuhan yang akan menghancurkan dunia dan mengadakan penghakiman, sekaligus mengajak umat beriman untuk hidup suci dan berjaga-jaga dari kesesatan yang disebabkan oleh pengejek-pengejek. Konteksnya menekankan pentingnya berpegang pada janji Tuhan tentang langit dan bumi baru yang penuh kebenaran, serta waspada terhadap kebinasaan melalui kehidupan yang berjaga-jaga."
2 Raja-Raja,1,"Tema utama pasal ini adalah perlawanan Elia terhadap upaya raja Ahazia meminta pertolongan kepada Baal-Zebub, yang mengakibatkan kematian raja tersebut karena ketidakpercayaan terhadap Tuhan. Konteksnya terjadi setelah kematian Raja Ahab, di mana Moab berontak terhadap Israel dan raja Ahazia jatuh sakit hingga meminta pertolongan kepada dewa lain yang akhirnya dihukum Tuhan."
2 Raja-Raja,2,"Tema utama pasal ini adalah transisi kekuatan nubuatan dari Elia ke Elisa, yang menunjukkan bahwa kepercayaan dan ketaatan terhadap Tuhan dapat mengakibatkan penerimaan kekuatan ilahi yang luar biasa. Konteksnya terjadi ketika Elia diambil ke sorga dalam angin badai, dan Elisa dengan teguh hati menolak meninggalkannya, sehingga mampu meneruskan pekerjaan Elia melalui tanda-tanda seperti menyeberangi sungai Yordan dan menyembuhkan air."
2 Raja-Raja,3,"Tema utama pasal ini adalah kekuatan intervensi Tuhan melalui Elisa untuk mengatasi krisis air dan memenangkan perang melawan Moab, meskipun raja Israel masih berada dalam dosa. Konteksnya terjadi ketika Yoram dan Yosafat berperang melawan Moab setelah krisis air di tengah perjalanan, yang menunjukkan bahwa kemenangan hanya mungkin jika manusia mengandalkan firman Tuhan dalam situasi krisis."
2 Raja-Raja,4,"Tema utama pasal ini adalah kekuatan dan keajaiban Tuhan dalam memberikan pertolongan melalui Elisa untuk mengatasi krisis ekonomi, kematian, dan kelaparan dengan cara yang menggambarkan kepercayaan dan kehendak Allah. Konteksnya terjadi di Israel pada masa di mana Elisa, seorang nabi, menunjukkan kebijaksanaan melalui tindakan seperti memperbanyak minyak, menghidupkan anak yang mati, dan memberi makan ribuan orang dengan jumlah makanan yang sangat sedikit."
2 Raja-Raja,5,"Tema utama pasal ini adalah kepatuhan terhadap perintah Tuhan dalam penyembuhan, di mana Naaman pulih setelah mengikuti instruksi sederhana nabi Elisa untuk bermandi tujuh kali di Sungai Yordan meski awalnya berharap penyembuhan melalui kekuatan ajaib. Konteksnya menunjukkan perbedaan kepercayaan antara Aram dan Israel, serta hukuman kusta yang diterima Gehazi akibat keinginan untuk mengambil hadiah yang tidak seharusnya, menggambarkan pentingnya kejujuran dan kepatuhan terhadap kehendak Tuhan."
2 Raja-Raja,6,"Tema utama pasal ini adalah kekuatan ajaib Nabi Elisa dalam melindungi Israel dari serangan Aram melalui peringatan strategis dan tindakan Tuhan yang mengakibatkan Aram mundur. Konteksnya terjadi dalam konflik militer antara Israel dan Aram, di mana Elisa menggunakan kebijaksanaan dan kekuasaan Tuhan untuk menghentikan kekacauan dan mengakibatkan raja Israel menyadari kekuasaan Allah."
2 Raja-Raja,7,"Tema utama pasal ini adalah kekuatan Tuhan yang terwujud dalam kejadian krisis kelaparan di Samaria, di mana Elisha mengubah situasi dengan kejadian kamp Aram kosong sehingga harga tepung dan jelai berubah sesuai firman Tuhan. Konteksnya adalah rakyat Samaria yang menghadapi ancaman dari Aram dan kelaparan, yang akhirnya diatasi melalui kehendak Tuhan yang menghancurkan rencana musuh dan menghukum perwira yang tidak percaya dengan kematian di pintu gerbang."
2 Raja-Raja,8,"Tema utama pasal ini adalah pengaruh nubuatan dan tindakan Elisa dalam mengatasi masalah politik dan spiritual, khususnya pemulihan anak yang mati dan prediksi kematian Raja Aram Benhadad yang berdampak pada perubahan kekuasaan. Konteksnya terjadi di masa pemerintahan raja-raja Yehuda dan Israel setelah kematian Elia, menunjukkan kekuatan Tuhan dalam mengatur dinamika kekuasaan dan kehidupan beragama melalui intervensi nabi Elisa."
2 Raja-Raja,9,"Konteks pasal ini menggambarkan pengangkatan Yehu oleh nabi Elisha sebagai raja untuk menegakkan hukuman Tuhan terhadap keluarga Ahab yang berdosa dengan membunuh nabi-nabi. Tema utamanya adalah keadilan Tuhan yang membalas dosa dengan menghancurkan penguasa jahat, khususnya melalui pembunuhan keluarga Ahab dan Izebel sesuai firman Tuhan yang telah dijanjikan."
2 Raja-Raja,10,"Tema utama pasal ini adalah kehancuran keluarga Ahab dan penghapusan penyembahan Baal oleh Yehu sesuai firman Tuhan sebagai hukuman atas dosa Ahab. Konteksnya terjadi setelah Ahab meninggal, di mana Yehu mengikuti perintah Tuhan untuk membunuh seluruh keturunan Ahab dan menghancurkan ibadah Baal, namun ia tetap terkena dosa dari Yerobeam seperti penyembahan anak lembu emas yang mengakibatkan orang Israel berdosa."
2 Raja-Raja,11,"Tema utama pasal ini adalah kembalinya kekuasaan Tuhan melalui penobatan Yoas sebagai raja yang sah setelah Athaliah menghancurkan keturunan raja dan berusaha menguasai kerajaan dengan kekuatan yang tidak sah. Konteksnya terjadi setelah kematian raja Ahazia, di mana imam Yoyada berperan kritis dalam menyelamatkan Yoas dari pembunuhan, menghapus ibadah berhala, dan menobatkan Yoas sebagai raja yang sah pada usia tujuh tahun."
2 Raja-Raja,12,"Tema utama pasal ini adalah upaya Raja Yoas memperbaiki rumah TUHAN dengan mengelola dana persembahan kudus secara transparan dan jujur, serta strategi politik untuk mencegah serangan raja Aram melalui penggunaan dana kudus yang telah dikumpulkan. Konteksnya terjadi selama pemerintahan Yoas yang berlangsung 40 tahun di Yerusalem, di mana ia memerintahkan para imam untuk memperbaiki kerusakan rumah TUHAN tanpa mengalihkan dana persembahan untuk kepentingan pribadi, sehingga berhasil mencegah serangan dari raja Aram."
2 Raja-Raja,13,"Tema utama pasal ini adalah konsekuensi dosa Israel akibat kekafiran terhadap Yerobeam bin Nebat yang menyebabkan penindasan oleh Aram, namun Tuhan tetap berjanji melalui perjanjian dengan Abraham, Ishak, dan Yakub untuk tidak menghancurkan mereka. Meskipun raja-raja Israel terus berdosa, Tuhan melalui nabi Elisa memberikan kemenangan atas Aram dan menunjukkan kasih-Nya yang tetap berjalan dalam sejarah."
2 Raja-Raja,14,"Tema utama pasal ini adalah konsekuensi kebanggaan dan ketidakpatuhan terhadap perintah Tuhan yang menyebabkan kekalahan militer Amazia raja Yehuda akibat tidak mendengarkan peringatan Joas raja Israel. Konteksnya adalah persaingan politik dan militer antara kerajaan Yehuda dan Israel pada abad ke-9 SM, yang menekankan pentingnya ketaatan kepada Tuhan dan kebijaksanaan dalam menghindari kehancuran."
2 Raja-Raja,15,"Tema utama pasal ini adalah kegagalan raja-raja Israel dan Yehuda dalam menghapus praktik idolatri (bukit-bukit pengorbanan) meskipun beberapa berusaha berbuat baik di mata TUHAN, sehingga TUHAN menimpakan hukuman seperti kusta dan pengasingan. Konteksnya adalah catatan sejarah kerajaan bercabang yang menunjukkan bahwa ketidakpatuhan terhadap perintah Tuhan dalam hal kepercayaan kepada berhala mengakibatkan hukuman dari Tuhan."
2 Raja-Raja,16,"Tema utama pasal ini adalah kegagalan Raja Ahas dalam mematuhi perintah TUHAN dengan melakukannya yang berlaku tidak benar, seperti mempersembahkan anaknya sebagai korban dan membangun altar di tempat tidak sah, serta ketergantungan pada kekuatan Asyur untuk menghindari ancaman dari raja Aram dan Israel. Konteksnya terjadi selama pemerintahan Ahas yang tidak mengikuti jejak Daud, yang berakibat pada kekacauan agama dan kekuatan asing yang memengaruhi kebijakan negara Yehuda."
2 Raja-Raja,17,"Tema utama pasal ini adalah konsekuensi dosa dan ketidakpatuhan orang Israel terhadap TUHAN akibat penyembahan berhala dan kebiasaan jahat, yang menyebabkan mereka dibuang ke Asyur dan terus beribadah kepada dewa lain meski telah diberi peringatan. Konteksnya terjadi pada masa raja Hosea di Samaria, di mana Israel melanggar perintah TUHAN dengan membangun tempat ibadah berhala dan beribadah kepada dewa asing, sehingga TUHAN menghukum mereka dengan pembuangan ke Halah dan menggantikan mereka dengan bangsa-bangsa lain yang tetap beribadah sesuai adat mereka."
2 Raja-Raja,18,"Tema utama pasal ini adalah kesetiaan Hizkia, raja Yehuda, terhadap Tuhan dalam menghapus berhala dan mematuhi perintah-Nya, meskipun dihadapkan ancaman militer raja Asyur yang mengancam Yerusalem. Konteksnya terjadi pada masa kerajaan Yehuda di akhir periode kerajaan Asyur yang menguasai wilayah Israel dan Yehuda, di mana Hizkia berupaya mempertahankan kepercayaan kepada Tuhan meskipun kemenangan militer Asyur tetap mengancam keberadaan Yerusalem."
2 Raja-Raja,19,"Konteksnya adalah ancaman invasi raja Asyur ke Yerusalem yang dihadapi Raja Hizkia, di mana Yesaya memberikan firman Tuhan yang menjanjikan perlindungan Yerusalem melalui kekuatan Allah. Tema utamanya adalah kepercayaan dan doa Raja Hizkia yang menghasilkan kemenangan Tuhan atas kekuatan Asyur, sebagaimana dinyatakan dalam perjanjian bahwa raja Asyur akan dikalahkan dan Yerusalem diselamatkan."
2 Raja-Raja,20,"Tema utama pasal ini adalah janji Tuhan untuk menyembuhkan Hizkia dan melindungi Yerusalem dari raja Asyur, sekaligus peringatan akan kehancuran kerajaan Yehuda akibat kekuatan Babel yang ditegakkan oleh Tuhan. Konteksnya terjadi ketika Hizkia mengalami sakit berat dan berdoa dengan setia, sehingga Tuhan memberikan janji penyembuhan dan perpanjangan hidup selama 15 tahun, namun nabi Yesaya juga mengingatkan bahwa semua harta dan keturunannya akan diambil oleh Babel sesuai rencana Tuhan."
2 Raja-Raja,21,"Tema utama pasal ini adalah konsekuensi ketidakpatuhan kepada Allah akibat praktik penyembahan berhala dan kejahatan yang dilakukan Raja Manasseh dan putranya Amon, yang memicu azab Tuhan berupa penghancuran Yerusalem dan kerugian bagi bangsa Yehuda. Konteksnya terletak pada pemerintahan kedua raja tersebut yang terus-menerus melanggar perintah Allah dengan membangun mezbah untuk berhala dan menyembah kepada dewa-dewa lain, sehingga mengakibatkan kehancuran dan kematian raja mereka."
2 Raja-Raja,22,"Tema utama pasal ini adalah respons raja Yosia terhadap penemuan Kitab Taurat yang mengakibatkan ia berubah hati dan berdoa kepada TUHAN, sehingga TUHAN berjanji mengampuni kejahatan Yosia meskipun Yerusalem akan dihancurkan karena perbuatan nenek moyangnya yang beribadah kepada dewa lain. Konteksnya terjadi ketika Yosia, yang memerintah dengan baik, menemukan Kitab Taurat di rumah TUHAN dan dengan cepat berubah hati setelah mendengar hukuman yang diberikan oleh TUHAN melalui nabi Huldah."
2 Raja-Raja,23,"Tema utama pasal ini adalah upaya Raja Yosia dalam memperbarui perjanjian dengan Tuhan dan menghapus praktik idolatri di Yerusalem serta kota-kota Yehuda melalui pembersihan mezbah, pembakaran berhala, dan penegakan perintah Taurat. Konteksnya terjadi setelah Yosia menemukan kitab perjanjian di rumah TUHAN, yang mendorongnya melakukan reformasi agama yang mendalam untuk menghindari dosa dan kembali kepada kebenaran Tuhan."
2 Raja-Raja,24,"Tema utama pasal ini adalah hukuman Tuhan terhadap Yehuda akibat dosa-dosa Manasye dan kejahatan di Yerusalem, sehingga Yehuda ditaklukkan Nebukadnezar dan seluruh penduduknya dibawa ke Babel dalam pembuangan. Konteksnya meliputi perang Nebukadnezar yang mengakibatkan kehancuran Yerusalem dan kehilangan kekuasaan Yehuda sebagai implementasi janji Tuhan untuk menjauhkan umat-Nya dari dosa."
2 Raja-Raja,25,"Tema utama pasal ini adalah kejatuhan Yerusalem oleh Nebukadnezar, raja Babel, yang mengakibatkan pembakaran rumah TUHAN, pengangkutan rakyat Yehuda ke dalam pembuangan ke Babel, dan kematian raja Zedekia. Konteksnya terjadi pada tahun kesembilan pemerintahan Nebukadnezar (sekitar 587 SM), di mana Babel menghancurkan kota suci dan mengambil harta kekayaan, sebelum sebagian rakyat Yehuda berpindah ke Mesir akibat ancaman pasukan Babel."
2 Samuel,1,"Tema utama pasal ini adalah kematian Saul dan Yonatan dalam pertempuran di Gilboa, yang dinyatakan dalam nyanyian ratapan Daud sebagai respons atas kegagalan Saul sebagai raja yang diurapi TUHAN dan konsekuensi moral atas pembunuhan oleh orang Amalek. Konteksnya terjadi setelah Daud menang atas orang Amalek dan kembali ke Ziklag, di mana ia menerima kabar kematian Saul dan Yonatan, lalu memerintahkan pembunuhan terhadap orang Amalek yang membunuh Saul karena melanggar kewajiban sebagai penerima anugerah TUHAN."
2 Samuel,2,"Tema utama pasal ini adalah keterpilihan Daud sebagai raja Yehuda dan konflik kekuasaan dengan Isyboset, anak Saul, yang mengklaim kekuasaan atas Israel. Konteksnya meliputi perang di Gibeon di mana Asael membunuh Abner, panglima Saul, serta kemenangan Daud yang mengakui kekuasaan atas Yehuda hingga akhirnya memerintah seluruh Israel setelah mengalahkan Isyboset."
2 Samuel,3,"Tema utama pasal ini adalah transisi kekuasaan dari keluarga Saul ke Daud yang dihimpit oleh konflik politik dan kekerasan, di mana pembunuhan Abner oleh Yoab sebagai balas dendam atas kematian Asael menunjukkan konsekuensi kekerasan dalam proses pemerintahan. Konteksnya adalah upaya Daud untuk menjadi raja Israel yang diakui rakyat setelah mengatasi konflik ini dengan keadilan, meskipun terjadi pembunuhan yang mengakibatkan kerugian besar bagi kestabilan kekuasaan."
2 Samuel,4,"Tema utama pasal ini adalah pembunuhan Isyboset oleh Rekhab dan Baana sebagai upaya menghancurkan kekuasaan Daud, dan respons Daud yang memerintahkan hukuman terhadap pembunuhnya. Konteksnya terjadi setelah kematian Saul, di mana Isyboset menjadi raja di wilayah Israel bagian utara, sedangkan Daud sebagai raja Yehuda harus menghadapi konflik kekuasaan dari kelompok loyalis Saul."
2 Samuel,5,"Tema utama pasal ini adalah keterpilihan Tuhan untuk memilih Daud sebagai raja Israel yang dikuatkan oleh kekuatan-Nya, ditunjukkan melalui perjanjian di Hebron, kemenangan melawan Filistin, serta pembangunan kerajaan di kota Daud. Konteksnya mencakup transisi kekuasaan dari Saul ke Daud dengan dukungan Allah yang memastikan Daud memerintah selama 40 tahun dan mengatasi tantangan militer secara konsisten."
2 Samuel,6,"Tema utama pasal ini adalah konsekuensi hukum Allah terhadap kesalahan manusia (kematian Uzza akibat mengangkat Tabut Allah secara tidak tepat) dan sikap rendah hati Daud dalam memindahkan Tabut Allah ke rumah Obed-Edom untuk mendapat berkat. Konteksnya meliputi perjalanan Tabut Allah dari Baale-Yehuda ke kota Daud, di mana Daud menghindari kesalahan seperti Uzza dengan memindahkan Tabut ke rumah Obed-Edom selama tiga bulan, lalu mempersembahkan korban dan berbagi berkat kepada bangsa Israel, sementara Mikhal merasa rendah hati karena Daud berdancing di depan umum."
2 Samuel,7,"Tema utama pasal ini adalah janji Allah kepada Daud bahwa keturunannya akan mendirikan kerajaan abadi dengan takhta yang kokoh selama-lamanya. Konteksnya terjadi ketika Daud memohon keamanan setelah menjadi raja, dan Allah mengungkapkan bahwa Daud dipilih dari masa kecilnya sebagai penjaga kambing untuk menjadi raja yang akan memiliki keturunan yang abadi dan takhta yang tidak akan runtuh."
2 Samuel,8,"Tema utama pasal ini adalah ekspansi kerajaan Daud melalui kemenangan militer atas Filistin, Moab, Aram, dan Edom dengan dukungan TUHAN, yang memungkinkan ia menegakkan keadilan dan kebenaran bagi seluruh Israel. Konteksnya menunjukkan Daud mengumpulkan harta dari negara-negara yang ditaklukkannya, menempatkan pasukan pendudukan untuk mempertahankan kekuasaan, serta membangun sistem pemerintahan yang terstruktur dengan para pejabat penting."
2 Samuel,9,"Tema utama pasal ini adalah kasih karunia Raja Daud terhadap Mefiboset, anak Yonatan yang cacat kakinya, sebagai bentuk loyalitasnya terhadap keluarga Saul setelah konflik sebelumnya. Konteksnya terjadi ketika Daud memutuskan mengembalikan harta dan hak keluarga Saul kepada cucu Yonatan untuk menunjukkan keadilan dan kepedulian terhadap keluarga yang ditinggalkan oleh Saul."
2 Samuel,10,"Tema utama pasal ini adalah konflik politik dan militer antara Raja Daud dengan bani Amon yang muncul setelah kematian raja Amon, di mana Daud merespons tindakan persahabatan yang salah diterjemahkan bani Amon sebagai ancaman militer. Akibatnya, Daud berhasil mengalahkan bani Amon dan kawasan Aram melalui strategi militer yang efektif, sehingga mereka mengakui kekuasaan Israel dan menghindari pertolongan ke bani Amon."
2 Samuel,11,"Konteks pasal ini terjadi selama Raja Daud memimpin perang melawan bani Amon dan menghadapi kejadian perzinaan dengan Bathsheba. Daud memerintahkan Yoab untuk menyuruh Uria tewas dalam pertempuran agar bisa menikahi Bathsheba, yang dianggap dosa besar di mata Tuhan karena melanggar hukum kasih dan keadilan."
2 Samuel,12,"Tema utama pasal ini adalah dosa Daud terhadap isteri Uria yang mengakibatkan kematian anaknya sebagai hukuman TUHAN, yang kemudian ia berpuasa dan berubah hati hingga dilahirkan Salomo sebagai pewaris kerajaan. Konteksnya menunjukkan respons TUHAN terhadap dosa melalui kematian anak dan proses perubahan Daud melalui doa untuk menghindari konsekuensi yang lebih berat."
2 Samuel,13,"Tema utama pasal ini adalah siklus kekerasan dan kebencian yang muncul dari kejahatan Amnon terhadap adiknya Tamar, yang akhirnya memicu Absalom membunuhnya sebagai balas dendam. Konteksnya terjadi dalam kerajaan Daud di Israel, di mana konflik keluarga yang tidak terselesaikan berujung pada kekacauan politik dan kehidupan kerajaan yang terganggu."
2 Samuel,14,"Tema utama pasal ini adalah kebijaksanaan Raja David dalam menyelesaikan konflik politik dan keluarga melalui strategi Yoab yang menggunakan perempuan Tekoa untuk memohon perlindungan bagi keturunan Absalom, yang akhirnya memungkinkan Absalom kembali menghadap raja setelah masa eksil. Konteksnya terjadi setelah Absalom tidak datang ke hadapan raja selama dua tahun, lalu menghadapi konflik dengan hambanya sendiri sebelum akhirnya kembali ke kerajaan."
2 Samuel,15,"Tema utama pasal ini adalah upaya Absalom untuk merebut kekuasaan dari Daud melalui strategi politik yang melibatkan pengumpulan dukungan rakyat dan perjanjian rahasia, yang berakibat pada keberangkatan Daud bersama pengawalnya untuk melarikan diri dari Yerusalem. Konteksnya terjadi setelah Absalom mengirim pesan rahasia ke seluruh suku Israel dan menyelesaikan perjanjian dengan Ahitofel, sehingga Daud harus berlindung di luar kota guna menghindari ancaman dari putranya yang sedang mengancam kekuasaannya."
2 Samuel,16,"Tema utama pasal ini adalah konflik kekuasaan antara Raja Daud dan putranya Absalom setelah pemberontakan Absalom, di mana Daud menunjukkan kehormatan dengan mengakui kepemilikan Mefiboset dan menerima kutuk Simei tanpa balas dendam. Sementara itu, Absalom berupaya memperkuat kekuasaannya melalui strategi menghampiri gundik ayahnya untuk mendapatkan dukungan rakyat, mencerminkan perbedaan pendekatan dalam menghadapi tantangan kekuasaan."
2 Samuel,17,"Tema utama pasal ini adalah perbandingan antara nasihat Ahitofel yang ambisius namun berbahaya untuk menyerang Daud secara rahasia dan nasihat Husai yang bijak yang berhasil menyelamatkan Daud melalui kebijaksanaan strategis. Konteksnya terjadi dalam pemberontakan Absalom terhadap Daud, di mana kegagalan rencana Ahitofel akhirnya menyebabkan kematian dirinya sendiri dan keamanan Daud melalui kebijaksanaan Husai."
2 Samuel,18,"Tema utama pasal ini adalah kematian Absalom akibat pertempuran di hutan Efraim dan kekecewaan raja Daud yang mengalami kesedihan mendalam. Konteksnya meliputi pertempuran besar yang menewaskan 20.000 orang, di mana Absalom tergantung pada pohon tarbantin dan akhirnya dibunuh oleh Yoab, sehingga raja Daud merasakan kekecewaan ekstrem ketika mendengar kabar kematian putranya."
2 Samuel,19,"Tema utama pasal ini adalah kembalinya Raja Daud ke istananya setelah kematian Absalom, yang menunjukkan perasaan kesedihan dan tantangan politik dalam proses pemulihan kekuasaannya. Konteksnya meliputi keraguan rakyat Israel terhadap kepemimpinan Yehuda dalam menyambutnya, serta upaya Daud untuk memperbaiki hubungan dengan para pengikutnya melalui pengampunan dan keterbukaan."
2 Samuel,20,"Tema utama pasal ini adalah konflik internal Israel akibat pemberontakan Seba bin Bikri yang mengancam kekuasaan Raja Daud, di mana Yoab secara tidak sengaja membunuh Amasa akibat kegagalan Amasa dalam memenuhi perintah Daud. Konteksnya terjadi pada masa Daud memperkuat kekuasaannya di Yerusalem setelah mengalahkan raja Israel sebelumnya, dengan Yoab berhasil mengakhiri pemberontakan melalui penyerangan terhadap Seba bin Bikri dan menjadi kepala tentara Israel."
2 Samuel,21,"Tema utama pasal ini adalah konsekuensi dari kegagalan Saul dalam memenuhi sumpahnya terhadap orang Gibeon yang menyebabkan Daud harus menyerahkan tujuh anak laki-laki Saul sebagai penggantian darah. Daud juga menangani pemburuan tulang Saul dan Yonatan, lalu menghadapi pertempuran melawan orang Filistin yang menghasilkan kemenangan atas keturunan raksasa."
2 Samuel,22,Tema utama pasal ini adalah syukur Daud kepada TUHAN setelah diberikan keselamatan dari musuh (Saul) melalui kekuatan dan kesetiaan Allah yang menjadi batu pertahanan dan penyelamatnya. Konteksnya menggambarkan Daud mengenali kekuatan Tuhan yang menggoyangkan alam semesta dan menjamin keselamatan abadi bagi keturunannya sebagai raja yang diangkat Tuhan.
2 Samuel,23,"Tema utama pasal ini adalah ketaatan Daud dalam memimpin dengan keadilan dan takut kepada Allah, serta keberanian 37 pahlawan yang rela berkorban nyawa untuk melindungi Israel. Konteksnya adalah pernyataan akhir Daud yang menekankan komitmen spiritual dan fisik para pahlawan dalam melawan musuh seperti Filistin, sekaligus menunjukkan sikap rendah hati Daud dalam menghormati korban dengan tidak meminum air dari perigi Betlehem yang telah ditimba oleh mereka."
2 Samuel,24,"Tema utama pasal ini adalah dosa Daud dalam menghitung rakyat yang mengakibatkan penyakit sampar yang membunuh 70.000 orang, lalu Daud berdoa dan membangun mezbah di tempat Arauna untuk menghentikan musibah tersebut. Konteksnya menunjukkan respons Daud terhadap kesalahan yang ia lakukan dengan upaya memperbaiki hubungan dengan Tuhan melalui persembahan dan pengakuan dosa."
2 Tawarikh,1,"Tema utama pasal ini adalah permohonan Salomo untuk kebijaksanaan dari TUHAN yang diberikan sebagai jawaban atas janji untuk memegang kekuasaan atas bangsa Israel, menghasilkan kekayaan, kekuatan militer, dan kejayaan agama yang luar biasa. Konteksnya meliputi transisi kekuasaan dari Daud ke Salomo, di mana Salomo berdoa untuk kebijaksanaan bukan kekayaan atau kekuasaan, sehingga TUHAN memberikan kebijaksanaan yang memungkinkan ia memimpin umat-Nya dengan efektif."
2 Tawarikh,2,"Tema utama pasal ini adalah upaya Salomo mendirikan rumah Tuhan yang besar dan istana kerajaan dengan bantuan raja Tirus (Huram), yang mencerminkan komitmen untuk membangun pusat ibadah sesuai kehendak Allah. Konteksnya meliputi persiapan sumber daya dan tenaga kerja besar dari Israel, serta kolaborasi internasional untuk memenuhi kebutuhan konstruksi yang menunjukkan kebesaran Allah yang melebihi segala yang ada."
2 Tawarikh,3,"Tema utama pasal ini adalah pembangunan Bait Suci oleh Salomo dengan ketelitian dalam pengukuran dan penggunaan bahan berharga seperti emas serta batu permata untuk menyambut kehadiran Tuhan. Konteksnya adalah melanjutkan rencana Daud yang telah menentukan gunung Moria sebagai tempat kehadiran Allah, di mana Tuhan menampakkan diri kepada Daud sejak zaman dulu."
2 Tawarikh,4,"Tema utama pasal ini adalah pembangunan Bait Suci yang sangat detail dengan bahan tembaga dan emas, terutama ""laut"" untuk pembasuhan korban oleh imam dan meja emas yang memiliki fungsi ritual. Konteksnya terjadi selama pemerintahan Salomo di bawah bimbingan Huram dari Tiro, yang menunjukkan komitmen untuk memenuhi perintah Tuhan dalam membangun rumah Allah yang kudus."
2 Tawarikh,5,"Tema utama pasal ini adalah penyelesaian pembangunan Rumah Tuhan oleh Salomo dan pengangkutan Tabut Perjanjian ke dalam ruang suci, yang menunjukkan kehadiran kemuliaan Tuhan yang memenuhi ruang suci melalui awan. Konteksnya adalah perayaan dedikasi Rumah Tuhan setelah selesai pembangunannya, di mana seluruh umat Israel berkumpul untuk menyimpan Tabut Perjanjian dan mempersembahkan persembahan besar, sehingga kehadiran Tuhan yang kudus terlihat dalam awan yang mengisi ruang suci hingga hari ini."
