question,answer,,,,,,,,,,,,,,,,,,,
"Ya… kalau saya terus menyembunyikannya, akhirnya ibu tetap akan tahu. Saya hanya tidak tahu bagaimana cara mengatakannya dengan baik.",Kita bisa mencoba mencari cara yang lebih nyaman untuk menyampaikan hal ini. Bagaimana jika kamu membicarakannya terlebih dahulu dengan kakak keduamu? Dia mungkin bisa membantumu dalam menyampaikan hal ini kepada ibumu.,,,,,,,,,,,,,,,,,,,
"Itu bisa jadi ide yang bagus, Kak. Kakak kedua saya yang membiayai kehidupan saya dan ibu, jadi mungkin saya bisa bicara dengannya dulu untuk mencari cara terbaik sebelum berbicara dengan ibu.","Kamu menyebutkan bahwa kamu mengalami kesulitan dalam mata kuliah hitungan, terutama di kelistrikan. Bisa ceritakan lebih lanjut tantangan apa yang paling sulit bagimu?",,,,,,,,,,,,,,,,,,,
"Saya tidak tahu apakah itu mungkin, tapi saya ingin mencobanya. Saya ingin merasa bahwa saya sudah melakukan segalanya sebelum benar-benar berhenti kuliah.","Jika ternyata kamu tidak bisa melanjutkan kuliah sekarang, apakah ada rencana lain yang kamu pertimbangkan?",,,,,,,,,,,,,,,,,,,
Saya berpikir untuk mencari pekerjaan dulu. Mungkin saya bisa bekerja dan menabung untuk kembali kuliah di kemudian hari.,Itu adalah rencana yang masuk akal. Apakah ada pekerjaan tertentu yang kamu minati?,,,,,,,,,,,,,,,,,,,
"Sejak kecil saya merasa sulit berteman. Saya merasa teman-teman saya tidak pernah mengajak saya bermain. Bahkan saat kuliah, saya pernah memiliki teman saat orientasi mahasiswa baru, tapi mereka sepertinya tidak benar-benar menganggap saya bagian dari kelompok mereka. Mereka sering bermain bersama tanpa mengajak saya.",Itu pasti membuatmu merasa terasing. Sejak kapan kamu mulai merasa kesulitan dalam mendapatkan teman?,,,,,,,,,,,,,,,,,,,
"Sejak SD. Saya tidak punya teman. Lalu di SMP, saya menyukai seorang laki-laki, tapi dia malah mengatakan saya jelek dan gemuk. Di SMA, saya dijauhi oleh teman-teman tanpa alasan yang jelas. Saya pernah mencoba mendapatkan beasiswa ke Taiwan, tapi saat saya gagal, mereka justru tertawa dan mengatakan ingin 'meledakkan Taiwan'.",Sepertinya ada banyak pengalaman menyakitkan yang kamu alami dalam hubungan sosial. Apa yang paling membekas dari semua itu?,,,,,,,,,,,,,,,,,,,
"Mungkin yang di SMA... saya merasa benar-benar tidak diinginkan. Saya merasa tidak dihargai, dan itu membuat saya bertanya-tanya, 'Untuk apa saya hidup?'",Itu pasti sangat sulit untuk dihadapi. Saya ingin kamu tahu bahwa perasaanmu valid dan wajar. Tidak ada yang salah dengan merasa sedih karena perlakuan buruk orang lain.,,,,,,,,,,,,,,,,,,,
"Terima kasih, Kak","Karena kamu menyebutkan bahwa kamu merasa sulit memiliki teman, apakah kamu ingin kita bersama-sama mencari strategi untuk membangun hubungan sosial yang lebih baik?",,,,,,,,,,,,,,,,,,,
Mungkin... saya bisa mencoba.,Itu langkah yang bagus! Saya juga ingin menyarankan agar kamu mencari komunitas yang sesuai dengan minatmu. Apakah ada klub atau organisasi yang menarik perhatianmu?,,,,,,,,,,,,,,,,,,,
"Jadi, saya punya seorang kakak laki-laki di gereja yang sudah saya anggap sebagai kakak sendiri. Kami sering bersama karena kami ada di kepanitiaan retreat yang sama. Saya selalu berusaha membantu dia, bahkan saat saya lelah atau waktu sudah malam. Tapi semua berubah sejak dia mengira saya ingin merebut pacarnya.",Apakah kamu bisa menceritakan bagaimana awal mula kesalahpahaman ini terjadi?,,,,,,,,,,,,,,,,,,,
"Saya hanya berbicara dengan pacarnya tentang perasaan saya yang merasa dimanfaatkan. Saya bilang kalau saya merasa seperti 'alat' yang membantu seseorang, tapi dia malah mengira saya mencoba mendekati pacarnya. Sejak itu, dia mulai menjauhi saya, mendiamkan saya di pertemuan, bahkan tidak menganggap saya ada di sana. Itu sangat menyakitkan karena saya tidak merasa melakukan kesalahan.","Itu pasti sulit bagi kamu, terutama karena kamu sudah menganggapnya sebagai kakak sendiri. Bagaimana perasaanmu ketika dia mulai menjauhimu?",,,,,,,,,,,,,,,,,,,
"Saya awalnya bingung. Saya tidak tahu harus bagaimana. Tapi puncaknya adalah saat dia menelepon saya dan memarahi saya habis-habisan, menuduh saya selingkuh dengan pacarnya. Kata-katanya kasar, dan dia sama sekali tidak mau mendengar penjelasan saya.","Ketika itu terjadi, bagaimana reaksi kamu?",,,,,,,,,,,,,,,,,,,
"Saya hanya diam. Saya takut kalau saya membela diri, dia akan semakin marah. Tapi setelah itu, saya merasa sangat kecewa dan sakit hati. Saya mulai menarik diri, bahkan saya tidak ingin berada di lantai yang sama dengannya saat ibadah.",Apakah kamu merasa ada perubahan dalam cara kamu berinteraksi dengan orang lain setelah kejadian ini?,,,,,,,,,,,,,,,,,,,
Iya. Saya mulai sulit percaya pada orang lain. Saya tidak bisa bercerita kepada teman-teman di gereja karena saya takut mereka akan membicarakan saya di belakang. Saya juga jadi lebih mudah marah kalau ada orang yang bertanya-tanya soal keadaan saya.,Saya mendengar bahwa kamu merasa sulit untuk mempercayai orang lain setelah kejadian ini. Apakah kamu juga merasakan hal yang sama di lingkungan perkuliahan?,,,,,,,,,,,,,,,,,,,
"Ya. Saya merasa sulit untuk dekat dengan teman-teman di kampus. Saya takut jika saya terlalu terbuka, saya akan dikhianati lagi. Saya tidak ingin terlalu dekat dengan siapa pun sekarang.","Perasaan ini sangat wajar mengingat pengalaman yang kamu alami. Ketika kita merasa dikhianati, tubuh dan pikiran kita akan otomatis mencoba melindungi diri agar tidak terluka lagi. Tapi saya ingin kamu tahu bahwa tidak semua orang akan menyakitimu seperti itu.",,,,,,,,,,,,,,,,,,,
"Tapi sulit untuk percaya lagi, Kak. Rasanya seperti lebih baik menjauh dari semua orang daripada harus dikhianati lagi.","Saya mengerti. Ketika kita merasa disakiti oleh seseorang yang kita percayai, rasanya memang sulit untuk membuka diri kembali. Namun, menutup diri sepenuhnya juga bisa membuat kita kehilangan kesempatan untuk memiliki hubungan yang sehat dengan orang-orang yang peduli pada kita. Apa yang menurutmu bisa membantu kamu untuk perlahan kembali percaya kepada orang lain?",,,,,,,,,,,,,,,,,,,
"Saya baru tahu bahwa teman saya, B, menyebarkan isi chat saya di grup HIMA. Di chat itu, saya pernah bilang kalau saya tidak ingin berteman dengan orang lain selain yang sudah dekat dengan saya. Saya tidak mengerti kenapa B melakukan itu. Saya merasa sedih, tapi saya tidak tahu bagaimana mengungkapkan perasaan saya.","Jadi, setelah mengetahui bahwa chat kamu disebarkan oleh B, bagaimana reaksi kamu?",,,,,,,,,,,,,,,,,,,
"Saya tidak mengatakan apa-apa. Saya hanya diam dan berpura-pura tidak tahu. Saya pikir, lebih baik saya tidak membahasnya daripada memperkeruh keadaan.","Saya paham. Kamu ingin menghindari konflik. Tapi di dalam hati, apa yang sebenarnya kamu rasakan?",,,,,,,,,,,,,,,,,,,
"Sejujurnya, saya merasa sedih dan sedikit marah. Tapi saya selalu berpikir bahwa menunjukkan emosi negatif itu tidak baik. Saya tidak ingin terlihat lemah di hadapan B.",Kamu merasa bahwa menunjukkan emosi negatif sama dengan kelemahan?,,,,,,,,,,,,,,,,,,,
"Iya, saya merasa kalau saya menunjukkan bahwa saya marah atau sedih, maka saya akan terlihat kalah di mata B.",Saya ingin kamu tahu bahwa merasakan dan mengekspresikan emosi negatif bukanlah tanda kelemahan. Itu adalah bagian dari pengalaman manusia yang normal. Menahan emosi terus-menerus justru bisa membuatmu semakin stres dan tidak nyaman.,,,,,,,,,,,,,,,,,,,
"Saya cukup senang karena nilai saya meningkat. IPK saya sekarang 3.06, dan beasiswa Teknik Nusantara saya masih berlanjut.",Itu pencapaian yang luar biasa! Kamu sudah bekerja keras untuk meningkatkan akademik kamu. Apakah ada kendala lain dalam hal akademik?,,,,,,,,,,,,,,,,,,,
"Sebenarnya ada. Saya kesulitan mengkomunikasikan keinginan saya kepada dosen wali saya. Saya ingin mengkontrak 22 SKS, tapi karena dosen wali saya bilang 'tidak perlu ambil banyak-banyak,' saya langsung diam dan hanya mengikuti saran beliau.",Kamu merasa sulit untuk menyampaikan pendapatmu kepada orang lain?,,,,,,,,,,,,,,,,,,,
"Saya merasa sedikit lega, tapi tetap ada perasaan aneh. Saya merasa baik-baik saja sekarang, tapi tidak tahu apakah ini hanya sementara atau akan kembali lagi nanti.","Saya paham. Kadang ada hari-hari yang lebih baik, dan itu hal yang wajar. Mari kita coba pahami lebih lanjut perasaan ini, ya. Sebelumnya kamu bercerita bahwa kamu sering merasa mudah tersinggung dan marah. Bagaimana dengan perasaan itu akhir-akhir ini?",,,,,,,,,,,,,,,,,,,
Saya masih sering marah kalau ada orang yang menegur saya atau mengabaikan saya. Rasanya ingin membalas atau bahkan melukai mereka. Tapi saya sadar kalau itu berlebihan dan saya tidak ingin kelepasan.,Kemarahan yang kamu rasakan ini sering muncul dalam situasi tertentu saja atau bisa terjadi kapan saja?,,,,,,,,,,,,,,,,,,,
"Tergantung. Biasanya kalau saya merasa tidak dihargai atau diabaikan, saya langsung kesal. Tapi akhir-akhir ini saya juga merasa lebih cepat marah kalau ada orang yang terlalu banyak bertanya atau ingin terlalu dekat dengan saya.",Kamu menyebutkan bahwa kamu tidak nyaman jika seseorang terlalu ingin dekat denganmu. Bisa ceritakan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Ada seorang teman saya, G. Dia sebenarnya baik, tapi akhir-akhir ini dia sering bertanya banyak hal dan ingin selalu bersama saya. Saya tidak suka dan merasa dia terlalu menempel.",Jadi kamu merasa tidak nyaman jika ada seseorang yang terlalu dekat secara emosional?,,,,,,,,,,,,,,,,,,,
"Iya, saya tidak suka rasanya. Tapi saya juga tidak ingin menyakiti perasaannya, jadi saya bingung harus bagaimana.",Sebelumnya kamu juga menyebutkan bahwa kamu sering merasa diikuti oleh sosok hitam besar. Apakah masih mengalami itu?,,,,,,,,,,,,,,,,,,,
"Iya, tapi tidak sesering sebelumnya. Kadang saya masih merasa dia mengawasi saya, terutama kalau saya akan ujian atau merasa stres. Saya juga kadang masih mencium bau melati atau darah, dan itu sangat mengganggu.",Apakah ada pola tertentu kapan sosok itu muncul?,,,,,,,,,,,,,,,,,,,
"Tidak selalu. Kadang dia muncul tanpa alasan, dan itu yang membuat saya takut.",Saya bisa memahami ketakutanmu. Pernahkah kamu mencoba mencatat kapan sosok itu muncul dan bagaimana perasaanmu saat itu?,,,,,,,,,,,,,,,,,,,
Tidak! Saya tidak mau ke psikiater,Saya mengerti ini bisa jadi topik yang sulit. Apa yang membuatmu tidak ingin ke psikiater?,,,,,,,,,,,,,,,,,,,
"Tetap saja, saya tidak ingin orang tua saya tahu.","Kalau kamu merasa lebih nyaman, apakah kamu ingin mencoba pergi ke psikiater sendiri tanpa memberitahu orang tua?",,,,,,,,,,,,,,,,,,,
"Baik, Kak.",Sebelumnya kamu sempat bercerita tentang perasaan diawasi dan munculnya sosok tertentu. Apakah belakangan ini kamu masih sering mengalami hal tersebut?,,,,,,,,,,,,,,,,,,,
"Iya, masih. Kadang muncul sebelum tidur atau saat saya merasa stres. Saya juga kadang masih mencium bau melati atau darah, tapi saya sudah mulai bisa mengabaikannya.","Saya senang mendengar bahwa kamu mulai mencoba untuk mengabaikan hal tersebut. Sebagai bagian dari upaya memahami dan mengatasi ini, saya ingin meminta kamu untuk mulai mencatat setiap kali halusinasi tersebut muncul. Catat waktunya, situasinya, bagaimana perasaanmu saat itu, dan apakah ada pemicu tertentu.",,,,,,,,,,,,,,,,,,,
"Baiklah, saya akan coba menuliskannya","Sebelumnya, kamu sempat bercerita tentang hubunganmu dengan keluargamu, terutama dengan ibumu. Bagaimana kondisi di rumah saat ini?",,,,,,,,,,,,,,,,,,,
"Tidak banyak berubah, saya masih sering merasa tidak nyaman di rumah. Tapi saya lebih baik saat bersama ibu. Saya merasa lebih aman bersamanya dibandingkan dengan yang lain.","Jika diberi kesempatan, apakah kamu ingin tinggal hanya dengan ibumu?",,,,,,,,,,,,,,,,,,,
"Aku mencoba lebih membuka diri, mulai dari menyapa teman-teman lebih dulu. Rasanya agak canggung, tapi aku mencoba pelan-pelan.",Itu langkah yang baik! Membuka diri memang butuh waktu dan latihan. Kamu merasa ada perubahan setelah mencoba ini?,,,,,,,,,,,,,,,,,,,
"Sejujurnya, belum ada perubahan besar. Aku masih belum punya teman yang benar-benar dekat di kampus, tapi setidaknya aku tidak lagi merasa terlalu sendirian.","Sebelumnya, kita membahas tentang kesulitan akademik dan IPK-mu yang menurun. Bagaimana menurutmu sejauh ini?",,,,,,,,,,,,,,,,,,,
"Masih sulit, Kak. Aku tetap merasa bahwa materi kedokteran tidak mudah untukku. Tapi aku mencoba untuk lebih rajin membaca dan mengerjakan tugas tepat waktu","Itu usaha yang baik, S. Apakah ada cara belajar tertentu yang menurutmu lebih efektif?",,,,,,,,,,,,,,,,,,,
"Baik, aku akan coba.","Kita juga sempat membahas tentang pertemanan. Kamu menyebut bahwa kamu merasa lebih nyaman berteman dengan A, temanmu di luar kampus. Bagaimana hubunganmu dengan dia sekarang?",,,,,,,,,,,,,,,,,,,
Aku masih sering berkomunikasi dengannya. Kami bertemu setiap liburan semester. Dia satu-satunya teman yang benar-benar mengerti aku.,Saya senang kamu memiliki seseorang yang bisa kamu percaya. Bagaimana perasaanmu ketika berbicara dengannya?,,,,,,,,,,,,,,,,,,,
"Sebenarnya, ada masalah baru, Kak. Ibuku baru saja tahu bahwa aku pernah berpacaran. Aku benar-benar takut dan cemas setelah beliau mengetahuinya.","Saya mengerti, S. Bisa kamu ceritakan lebih detail bagaimana ibumu mengetahuinya dan bagaimana reaksinya?",,,,,,,,,,,,,,,,,,,
"Beberapa waktu lalu, aku sempat pacaran diam-diam, karena ibuku memang melarangku pacaran sejak SMA. Saat beliau tahu, handphone dan tabletnya langsung disita. Bahkan semua chat dan percakapanku dengan mantan dibaca habis oleh ibuku. Aku merasa benar-benar tidak punya ruang pribadi.",Itu pasti pengalaman yang sulit untukmu. Bagaimana perasaanmu saat ibumu melakukan hal tersebut?,,,,,,,,,,,,,,,,,,,
"Aku marah, Kak. Tapi aku juga takut. Aku tahu ibuku ingin aku fokus kuliah, tapi aku juga merasa seperti tidak bisa jadi diri sendiri. Aku merasa terlalu dikekang.",Kedengarannya kamu merasa tidak memiliki kebebasan dalam menentukan hal-hal yang kamu inginkan. Apakah kamu sudah mencoba berbicara dengan ibumu mengenai perasaanmu?,,,,,,,,,,,,,,,,,,,
"Tidak, Kak. Aku takut kalau aku mencoba bicara, malah tambah dimarahi atau dilarang lebih banyak hal lagi",Saya paham kalau ini situasi yang sulit untukmu. Bagaimana kalau kita coba cari cara agar kamu bisa menghindari konflik besar dengan ibumu?,,,,,,,,,,,,,,,,,,,
Aku juga ingin bisa menghindari konflik. Tapi aku merasa seperti selalu salah di mata ibuku.,Apa biasanya yang menjadi pemicu konflik antara kamu dan ibumu?,,,,,,,,,,,,,,,,,,,
"Itu masuk akal. Aku tidak mau terus-menerus merasa putus asa, jadi aku akan coba. Kak, ibuku menelepon. Aku harus angkat dulu…","Tidak apa-apa, silakan dijawab.",,,,,,,,,,,,,,,,,,,
"Iya, Bu... Aku pulang sekarang..",Kamu baik-baik saja?,,,,,,,,,,,,,,,,,,,
"Aku pusing banget, Kak. Aku merasa kayak nggak punya waktu buat diri sendiri. Aku kuliah, magang, terus masih harus ngurus organisasi juga. Aku nggak tahu lagi harus gimana… Aku kepikiran buat keluar dari organisasi, tapi aku nggak yakin keputusan itu benar.","Kamu merasa bahwa tanggung jawab di organisasi menjadi beban yang sangat berat, ya? Bisa ceritakan lebih lanjut bagaimana awalnya kamu terpilih sebagai ketua?",,,,,,,,,,,,,,,,,,,
Iya… Awalnya aku nggak niat jadi ketua. Nama aku cuma dicantumin biar ada pilihan lebih dari satu. Tapi tiba-tiba aku malah yang kepilih,Bagaimana perasaanmu saat itu?,,,,,,,,,,,,,,,,,,,
"Awalnya biasa aja. Aku pikir bisa dijalanin. Tapi makin lama aku sadar kalau aku nggak punya cukup pengalaman, terus aku denger juga ada yang ngomongin aku di belakang. Katanya aku ketua yang nggak kerja.",Kamu merasa dinilai kurang baik sebagai ketua?,,,,,,,,,,,,,,,,,,,
"Iya… padahal aku udah berusaha sebisa mungkin. Tapi tetap aja kayaknya aku kurang. Aku juga merasa alumni lebih mendukung kandidat lain waktu pemilihan dulu, jadi kayaknya mereka nggak suka aku dari awal","Apa ada bukti langsung kalau mereka tidak menyukaimu, atau ini lebih ke perasaanmu saja?",,,,,,,,,,,,,,,,,,,
"Awalnya aku pikir cuma perasaan, tapi lama-lama ada yang bilang kalau mereka memang lebih suka kandidat yang lain",Kedengarannya ini menambah tekanan buatmu,,,,,,,,,,,,,,,,,,,
"Iya, Kak… Aku jadi kepikiran terus, padahal aku juga udah capek sama kuliah dan kerja magang",Kamu menyebutkan bahwa kamu juga bekerja magang untuk membantu keuanganmu. Seberapa besar pengaruhnya terhadap keseharianmu?,,,,,,,,,,,,,,,,,,,
"Magang itu sebenarnya lumayan membantu aku untuk biaya jajan, jadi aku nggak mau berhenti. Tapi jadinya aku harus pintar bagi waktu. Masalahnya, aku nggak bisa. Aku sering begadang, kurang tidur, bahkan pernah nggak tidur tiga hari.",Tiga hari tanpa tidur? Itu pasti sangat melelahkan. Apa yang terjadi saat itu?,,,,,,,,,,,,,,,,,,,
"Ya, tugas banyak banget. Ada tugas kuliah, terus harus nyiapin laporan buat magang, dan ada rapat organisasi. Aku ngerasa nggak bisa ninggalin salah satu, jadi akhirnya ya udah, begadang terus.",Kamu sedang memikul banyak tanggung jawab sekaligus. Apakah pernah terpikir untuk mengurangi salah satu beban itu?,,,,,,,,,,,,,,,,,,,
"Sering… Aku kepikiran keluar dari organisasi, tapi aku takut. Takut dibilang gagal, takut kalau aku malah bikin repot orang lain kalau pergi sekarang, takut juga kalau aku benar-benar berhenti, malah makin nggak ada yang mendukung aku.",Tadi kamu juga sempat menyebutkan ada masalah di keluargamu. Kamu ingin membicarakannya?,,,,,,,,,,,,,,,,,,,
Ayah aku… dia masuk penjara bulan ini karena kasus di kantornya. Itu juga bikin aku makin kepikiran.,Aku turut prihatin mendengar itu. Kamu merasa ini juga menambah beban yang kamu rasakan?,,,,,,,,,,,,,,,,,,,
"Iya, aku jadi ngerasa harus lebih mandiri, nggak bisa terus bergantung sama keluarga. Aku harus cari cara buat bertahan sendiri.",Itu beban yang besar. Aku bisa melihat bahwa kamu sangat kuat dan bertanggung jawab. Tapi apakah kamu punya seseorang yang bisa kamu ajak bicara tentang semua ini?,,,,,,,,,,,,,,,,,,,
"Ada sih beberapa teman, tapi aku nggak mau kelihatan lemah.","Tidak apa-apa untuk terlihat rentan di depan orang yang kamu percaya. Justru dengan berbagi, kamu bisa merasa lebih ringan.",,,,,,,,,,,,,,,,,,,
"Aku selalu kepikiran tentang apa yang orang lain pikirkan tentang aku. Kalau ada yang lihat aku sebentar aja, aku langsung mikir… ‘apa mereka mikir aku aneh? Apa mereka nggak suka aku?’ Pokoknya overthinking terus.",Aku bisa mengerti bahwa ini cukup mengganggu untukmu. Kapan biasanya kamu merasa paling sensitif terhadap penilaian orang lain?,,,,,,,,,,,,,,,,,,,
"Mungkin saat aku sedang bersama teman-teman atau di tempat umum. Aku sering merasa kalau mereka sedang menilai aku, terutama soal penampilan aku","Jadi kamu merasa bahwa pandangan orang terhadapmu sangat memengaruhi perasaanmu, terutama terkait penampilan dan cara mereka memperlakukanmu?",,,,,,,,,,,,,,,,,,,
"Iya… aku tahu mungkin nggak semua orang benar-benar memperhatikan aku, tapi aku tetap nggak bisa menghilangkan pikiran itu.","Kita akan coba latihan untuk membantumu mengelola perasaan ini, supaya kamu tidak terlalu terbebani dengan apa yang mungkin dipikirkan orang lain. Kita akan bicara lebih lanjut nanti, ya.",,,,,,,,,,,,,,,,,,,
"Iya, soalnya temanku sering cerita tentang masalah orang lain ke aku. Jadi aku kepikiran, gimana kalau dia juga cerita tentang aku ke orang lain?",Itu wajar. Kamu merasa khawatir karena kamu pernah melihat temanmu membagikan cerita pribadi orang lain. Apa kamu pernah membicarakan hal ini ke dia?,,,,,,,,,,,,,,,,,,,
"Belum… aku takut kalau aku ngomong, dia malah tersinggung dan jadi nggak mau temenan sama aku lagi.",Jadi kamu merasa ada risiko kehilangan pertemanan jika kamu mencoba mengungkapkan perasaanmu?,,,,,,,,,,,,,,,,,,,
Iya… aku takut dibilang lebay atau nggak percaya sama dia.,"Kita bisa mencoba cara untuk mengomunikasikan ini dengan lebih halus, supaya kamu tetap bisa menjaga pertemanan tapi juga merasa lebih nyaman dan aman dengan apa yang kamu ceritakan.",,,,,,,,,,,,,,,,,,,
"Iya… aku ngerasa gemuk, jadi aku pengen kurusan. Tapi kata orang-orang, aku sebenarnya nggak gemuk.",Kamu merasa kalau kamu harus lebih ramping supaya merasa lebih baik?,,,,,,,,,,,,,,,,,,,
"Ya… aku pengen ngerasa lebih percaya diri. Aku udah mulai diet, dan itu lumayan membantu aku ngerasa lebih baik.","Aku senang kalau dietmu dilakukan dengan cara yang sehat. Tapi aku ingin memastikan bahwa kamu juga tetap menjaga kesehatan tubuhmu, bukan hanya menyesuaikan dengan standar tertentu. Aku bisa bantu kamu untuk menemukan cara yang lebih sehat dan realistis dalam melihat dirimu sendiri.",,,,,,,,,,,,,,,,,,,
"Iya, Kak. Aku juga nggak mau terlalu ekstrim sih… cuma kadang masih kepikiran aja.","Kita akan coba latihan untuk membantu kamu lebih menghargai tubuhmu dan merasa lebih nyaman dengan diri sendiri, ya?",,,,,,,,,,,,,,,,,,,
Ya… aku sering nunda-nunda. Ujung-ujungnya aku harus begadang buat ngerjain tugas mendekati deadline.,Jadi kamu merasa kesulitan mengatur waktu dan sering menunda pekerjaan?,,,,,,,,,,,,,,,,,,,
"Aku sudah mencoba beberapa kali… sejak SMP. Aku nggak tahu kenapa, tapi rasanya aku nggak berguna dan lebih baik nggak ada saja.",Aku bisa merasakan bahwa ini bukan perasaan yang mudah untuk dibicarakan. Apa ada pemicu tertentu yang membuat kamu berpikir seperti itu?,,,,,,,,,,,,,,,,,,,
"Sepertinya karena aku merasa tidak dihargai. Dari dulu aku selalu merasa nggak cukup baik. Aku selalu dibandingkan, selalu dimarahi, dan aku merasa nggak pernah dianggap….","Aku mendengar bahwa kamu merasa tidak dihargai dan itu membuatmu berpikir bahwa kamu tidak berarti. Tapi aku ingin kamu tahu, berada di sini hari ini adalah bukti bahwa kamu masih punya harapan, walaupun kecil.",,,,,,,,,,,,,,,,,,,
Tapi suara-suara itu… mereka nggak berhenti. Aku dengar suara bapak-bapak atau kadang ibu-ibu yang menyuruh aku untuk mati.,Suara-suara ini biasanya muncul kapan?,,,,,,,,,,,,,,,,,,,
"Iya, aku mau coba","Aku juga membaca bahwa kamu pernah mengalami pengalaman traumatis sejak kecil. Aku ingin kamu tahu bahwa aku percaya pada ceritamu, dan aku di sini untuk mendengarkan. Tidak perlu terburu-buru, kamu bisa menceritakan apa yang ingin kamu ceritakan dengan nyaman.",,,,,,,,,,,,,,,,,,,
"Aku masih ingat semuanya… kejadian waktu aku TK, SD, bahkan SMP. Aku takut. Aku merasa kotor. Aku merasa seharusnya aku bilang ke orang lain, tapi aku takut dimarahi","Kamu tidak bersalah. Apa yang terjadi padamu adalah sesuatu yang tidak adil dan menyakitkan. Kamu masih kecil saat itu, dan tidak ada yang berhak menyalahkanmu.",,,,,,,,,,,,,,,,,,,
"Tapi aku masih merasa takut… aku masih ingat gang itu, aku masih ingat wajahnya. Aku merasa kalau aku lewat tempat itu, aku seperti kembali ke masa itu.",Itu karena ingatan traumatis bisa sangat kuat. Kita bisa mencoba latihan eksposur secara bertahap untuk mengurangi ketakutanmu terhadap tempat itu. Kita akan membahas cara agar kamu bisa merasa lebih aman dan mengurangi ketakutan saat mengingatnya.,,,,,,,,,,,,,,,,,,,
,"Kamu juga sempat cerita bahwa hubungan dengan orang tua, terutama ibumu, sering membuatmu merasa tidak dihargai. Bisa ceritakan lebih lanjut?",,,,,,,,,,,,,,,,,,,
"Aku merasa apapun yang aku lakukan nggak pernah cukup. Aku juara kelas, tapi dibandingin sama anak orang lain. Aku mau masuk arsitektur, tapi dilarang. Aku ngerasa nggak punya kendali atas hidupku sendiri.",Kamu merasa bahwa orang tua terlalu menekanmu dan tidak memberimu ruang untuk membuat keputusan sendiri?,,,,,,,,,,,,,,,,,,,
"Iya… Aku nggak bisa bilang apa-apa ke mereka, karena mereka pasti bilang aku ‘kurang bersyukur’ atau aku ‘melawan’ kalau aku ngomong.","Perasaanmu sangat valid. Kamu ingin didengar dan dihargai. Kamu berhak merasa seperti itu. Kita bisa mencoba mencari cara untuk membantumu berkomunikasi dengan orang tua dengan lebih efektif, jika kamu ingin.",,,,,,,,,,,,,,,,,,,
"Iya, aku merasa seperti nggak bisa mengikuti pelajaran dengan baik. Aku sering nggak ngerti penjelasan dosen, terus akhirnya aku jadi malas untuk mendengarkan lebih lanjut. Kadang, aku merasa dosen suka menilai aku sebagai yang paling ‘nggak bisa’ di kelas, padahal ada yang lain juga sama seperti aku…",Apa kamu merasa itu memengaruhi kepercayaan dirimu di kelas?,,,,,,,,,,,,,,,,,,,
"Banget. Aku jadi ngerasa nggak pede buat jawab atau berpartisipasi, karena takut salah atau semakin dianggap bodoh",Apa ada pelajaran tertentu yang menurutmu lebih sulit atau kurang menarik?,,,,,,,,,,,,,,,,,,,
,Kemarin kamu juga menyebutkan bahwa kamu merasa sulit berelasi dengan teman-teman sekelas. Bisa ceritakan bagaimana perasaanmu tentang itu?,,,,,,,,,,,,,,,,,,,
"Aku sebenarnya punya teman, tapi lebih dekat dengan yang beda jurusan. Aku nggak tahu kenapa, rasanya lebih nyaman ngobrol sama mereka daripada sama teman-teman di kelas sendiri.",Kamu merasa kurang nyaman dengan teman-teman sekelas karena sesuatu yang spesifik?,,,,,,,,,,,,,,,,,,,
,"Kamu juga menyebutkan bahwa saat merasa stres atau overthinking, sering muncul keinginan untuk menyakiti diri sendiri. Apa kamu bisa ceritakan lebih lanjut tentang itu?",,,,,,,,,,,,,,,,,,,
"Iya… biasanya kalau aku merasa tertekan atau capek banget, aku mulai kepikiran buat nyakitin diri sendiri. Tapi aku nggak pernah benar-benar melakukannya, karena aku tahu itu salah","Itu hal yang bagus, kamu masih memiliki kontrol terhadap dirimu sendiri. Tapi aku ingin membantumu menemukan cara yang lebih sehat untuk mengelola stres. Apa kamu pernah mencoba teknik lain saat merasa seperti itu?",,,,,,,,,,,,,,,,,,,
"Iya… jadi misalnya aku lagi di tempat umum, tiba-tiba ada orang yang lihat aku, entah itu sengaja atau nggak… aku langsung kepikiran, 'Apa mereka tahu tentang aku? Apa mereka ngeh sama foto itu?'. Terus aku mulai dengar suara di kepala aku bilang kalau aku nggak pantas hidup, kalau semua orang pasti bakal ngejek aku…","Ketika suara itu muncul, apa yang biasanya kamu lakukan?",,,,,,,,,,,,,,,,,,,
"Kadang aku coba buat nggak dengerin, tapi rasanya susah. Aku jadi panik, jantungku berdetak cepat, tanganku dingin, dan aku cuma mau cepat-cepat pergi. Kadang aku juga cuma bisa diam, nggak bisa bergerak, tapi di dalam kepalaku rasanya berantakan banget","Kamu sudah mengalami ini sejak lama, ya? Dari SMP?",,,,,,,,,,,,,,,,,,,
,Kamu juga merasa takut untuk mengunggah video perkenalan di media sosial. Bisa ceritakan lebih lanjut tentang hal itu?,,,,,,,,,,,,,,,,,,,
"Iya… aku takut kalau videonya viral terus ada yang ngeh sama aku. Aku takut ada yang ngomongin aku lagi, bilang kalau aku mirip sama foto itu… aku nggak mau orang-orang tahu masa laluku",Apa kamu sudah membuat videonya?,,,,,,,,,,,,,,,,,,,
